Counter	Image	class label	Myr	Viewpoint	Delta PA	v_asym	s_asym	resids	lambda_r	epsilon	A	A_2	deltapos	deltapos2	nspax	re	meanvel	varvel	skewvel	kurtvel	meansig	varsig	skewsig	kurtsig	abskewvel	abskewsig	random
60	fg3_m10	1	4.11	5	52.39	0.03	0.04	8.58	0.73	0.52	4.88	20.3	0.0	0.48	1099	15.72	15.12	104.37	-0.02	-1.31	76.1	17.63	1.58	2.35	0.02	1.58	-1.61
61	fg3_m10	1	4.11	6	77.75	0.03	0.04	11.5	0.81	0.89	7.11	3.51	0.96	0.48	776	20.91	30.68	151.77	0.08	-1.11	90.66	17.92	0.29	-0.67	0.08	0.29	-0.9
62	fg3_m10	1	5.85	0	74.57	0.03	0.02	5.92	0.45	0.22	4.98	6.55	0.0	0.48	759	12.88	-0.87	52.42	0.01	-1.36	80.49	15.0	1.43	1.74	0.01	1.43	1.6
63	fg3_m10	1	5.85	1	82.9	0.02	0.04	10.27	0.69	0.79	4.78	5.48	0.3	0.21	436	13.51	-12.48	98.82	0.06	-1.35	92.74	13.33	0.5	-0.07	0.06	0.5	0.35
64	fg3_m10	1	5.85	2	63.35	0.02	0.03	8.53	0.69	0.57	14.49	14.07	0.3	0.77	797	15.07	-10.15	109.82	0.09	-1.34	87.53	16.12	1.14	1.38	0.09	1.14	0.85
65	fg3_m10	1	5.85	3	70.38	0.03	0.04	10.89	0.59	0.42	2.27	4.11	0.3	0.77	698	12.27	-2.36	86.53	-0.02	-1.32	87.01	17.99	1.32	1.35	0.02	1.32	-0.83
66	fg3_m10	1	5.85	4	72.27	0.04	0.03	8.57	0.46	0.15	5.19	7.23	0.3	0.48	764	11.52	-4.73	56.8	-0.06	-1.34	82.03	14.83	1.43	1.68	0.06	1.43	-2.43
67	fg3_m10	1	5.85	5	58.02	0.03	0.03	9.98	0.63	0.49	6.26	12.35	0.0	0.48	701	12.54	-17.33	95.53	0.08	-1.16	89.54	16.97	1.46	1.68	0.08	1.46	1.03
68	fg3_m10	1	5.85	6	75.42	0.03	0.04	10.54	0.81	0.72	1.8	1.05	0.3	0.21	846	23.82	-4.71	128.93	0.03	-1.53	82.84	16.12	1.29	1.42	0.03	1.29	-0.94
69	fg3_m10	1	6.24	0	71.08	0.04	0.04	7.71	0.38	0.09	7.02	8.41	0.0	0.48	368	10.3	-6.51	44.53	0.06	-1.33	92.8	13.14	1.41	1.44	0.06	1.41	-0.31
70	fg3_m10	1	6.24	1	84.88	0.02	0.04	11.12	0.82	0.77	2.52	5.09	0.0	0.48	722	37.17	1.39	131.59	0.01	-1.56	86.2	13.59	0.71	0.1	0.01	0.71	-0.09
71	fg3_m10	1	6.24	2	61.33	0.03	0.03	17.15	0.59	0.64	6.82	6.01	0.3	0.48	366	10.71	-12.56	78.48	0.01	-1.04	97.87	16.71	0.83	0.22	0.01	0.83	0.88
72	fg3_m10	1	6.24	3	72.03	0.02	0.03	11.42	0.56	0.45	1.75	3.05	0.0	0.88	714	11.47	-1.23	86.5	0.06	-1.32	87.75	18.16	1.4	1.35	0.06	1.4	-0.12
73	fg3_m10	1	6.24	4	75.09	0.04	0.04	7.5	0.41	0.12	3.67	4.34	0.3	0.48	368	10.18	-11.9	51.04	0.04	-1.27	94.9	15.42	0.91	0.13	0.04	0.91	1.12
74	fg3_m10	1	6.24	5	59.02	0.02	0.03	10.03	0.62	0.49	0.97	2.06	0.3	0.21	688	12.45	-16.55	92.63	0.06	-1.26	89.93	17.23	1.48	1.71	0.06	1.48	0.22
75	fg3_m10	1	6.24	6	76.26	0.03	0.03	7.28	0.66	0.73	7.96	7.03	0.3	0.48	500	13.09	-0.53	99.3	-0.01	-1.34	94.29	14.43	0.89	0.62	0.01	0.89	-1.42
76	fg3_m10	1	6.83	0	73.72	0.05	0.04	7.65	0.36	0.05	2.92	3.17	0.0	0.48	368	11.27	-5.1	42.62	0.05	-1.29	94.05	14.5	1.16	0.3	0.05	1.16	-0.58
77	fg3_m10	1	6.83	1	84.13	0.02	0.03	12.42	0.75	0.1	1.96	3.87	0.0	0.48	620	18.88	-8.26	122.73	0.01	-1.53	90.14	10.94	1.11	1.28	0.01	1.11	-0.47
78	fg3_m10	1	6.83	2	62.67	0.03	0.04	15.82	0.61	0.63	5.69	8.38	0.43	0.64	583	11.95	-9.72	95.85	0.07	-1.35	92.65	15.08	1.45	1.72	0.07	1.45	-1.22
79	fg3_m10	1	6.83	3	72.45	0.03	0.04	11.49	0.6	0.37	13.43	28.8	0.0	0.48	731	13.03	-3.15	85.9	-0.05	-1.24	89.61	16.52	1.29	2.01	0.05	1.29	0.48
80	fg3_m10	1	6.83	4	76.88	0.03	0.03	7.86	0.45	0.17	10.6	23.6	0.43	0.48	749	12.27	-6.93	55.91	0.04	-1.33	85.14	14.93	1.48	1.72	0.04	1.48	-0.4
81	fg3_m10	1	6.83	5	61.3	0.03	0.04	17.36	0.53	0.57	5.49	4.24	0.0	0.48	365	9.53	-13.15	78.64	0.03	-1.11	100.31	17.01	1.0	0.29	0.03	1.0	1.34
82	fg3_m10	1	6.83	6	74.17	0.02	0.03	10.48	0.79	0.86	3.69	3.24	0.68	0.48	882	120.48	-1.25	125.4	-0.05	-1.48	88.5	12.57	1.69	2.62	0.05	1.69	-1.04
83	fg3_m10	1	7.8	0	77.24	0.04	0.03	6.0	0.38	0.1	11.55	15.66	0.0	0.48	751	12.21	-9.32	43.56	0.01	-1.35	80.76	14.32	1.36	1.12	0.01	1.36	0.29
84	fg3_m10	1	7.8	2	65.86	0.03	0.04	14.6	0.7	0.58	15.27	18.7	0.0	0.48	766	16.27	-12.67	109.96	0.06	-1.44	89.97	17.03	1.48	1.63	0.06	1.48	1.21
85	fg3_m10	1	7.8	3	73.8	0.02	0.03	11.97	0.59	0.5	3.01	5.99	0.43	0.64	712	12.25	0.67	88.39	0.03	-1.25	90.03	16.51	1.41	1.55	0.03	1.41	-0.44
86	fg3_m10	1	7.8	4	82.67	0.04	0.04	9.51	0.43	0.14	8.37	10.78	0.0	0.48	368	11.16	-7.97	53.41	-0.05	-1.19	94.57	15.75	1.02	0.38	0.05	1.02	-0.57
87	fg3_m10	1	7.8	5	64.39	0.03	0.02	9.01	0.62	0.5	3.28	5.58	0.0	0.77	689	13.36	-8.62	93.18	-0.01	-1.26	93.17	15.45	1.66	2.16	0.01	1.66	-1.43
88	fg3_m10	1	7.8	6	75.73	0.02	0.03	11.47	0.65	0.68	16.91	16.53	0.0	0.64	559	13.07	2.66	97.75	0.01	-1.28	93.25	15.81	1.17	0.96	0.01	1.17	-0.63
89	fg3_m10	1	8.19	0	69.69	0.07	0.03	7.2	0.33	-0.25	1.87	2.45	0.0	0.48	368	10.74	-7.99	39.05	-0.03	-1.26	93.57	13.72	1.07	0.32	0.03	1.07	-1.47
90	fg3_m10	1	8.19	1	85.81	0.03	0.03	11.74	0.8	-3.69	0.5	1.23	0.3	0.21	630	28.68	9.6	127.5	0.06	-1.54	91.78	13.42	0.5	-0.37	0.06	0.5	0.24
91	fg3_m10	1	8.19	2	66.04	0.03	0.04	17.18	0.58	0.62	2.11	3.03	0.3	0.21	354	10.21	-19.37	79.99	-0.04	-1.1	101.87	15.53	0.92	0.1	0.04	0.92	0.35
92	fg3_m10	1	8.19	3	77.33	0.03	0.03	9.25	0.59	0.48	5.02	6.71	0.3	0.21	716	12.46	4.01	89.66	-0.04	-1.19	91.21	16.72	1.2	1.65	0.04	1.2	0.98
93	fg3_m10	1	8.19	4	73.96	0.04	0.04	10.24	0.42	0.03	5.38	9.35	0.0	0.48	368	9.77	-6.64	56.89	0.03	-1.29	97.94	15.17	0.79	-0.2	0.03	0.79	0.69
94	fg3_m10	1	8.19	5	62.52	0.02	0.02	5.67	0.52	0.49	1.51	2.88	0.43	0.77	368	9.21	-25.29	76.43	0.02	-1.1	103.89	15.59	0.78	-0.32	0.02	0.78	0.65
95	fg3_m10	1	8.19	6	77.27	0.03	0.04	12.98	0.67	0.69	8.61	9.65	0.3	0.64	548	13.64	2.04	101.33	-0.12	-1.28	98.08	16.59	0.75	0.1	0.12	0.75	0.55
96	fg3_m10	1	8.78	1	82.76	0.03	0.03	9.9	0.8	0.69	1.53	1.43	0.3	0.64	619	48.74	-13.75	118.38	-0.01	-1.54	89.22	12.9	0.7	-0.52	0.01	0.7	0.95
97	fg3_m10	1	8.78	2	61.52	0.03	0.04	19.52	0.77	0.75	1.23	1.09	0.43	0.64	977	64.11	-17.62	119.34	0.19	-1.49	90.32	14.85	1.16	1.67	0.19	1.16	-1.39
98	fg3_m10	1	8.78	3	75.85	0.03	0.04	12.37	0.59	0.38	10.08	16.16	0.0	0.48	719	12.94	-9.59	88.65	-0.02	-1.22	95.07	14.94	1.26	1.56	0.02	1.26	2.14
99	fg3_m10	1	8.78	4	76.95	0.04	0.03	7.94	0.43	0.06	6.6	17.32	0.3	0.77	731	11.6	-11.74	57.25	0.17	-1.33	86.74	15.26	1.32	1.42	0.17	1.32	0.04
100	fg3_m10	1	8.78	5	68.38	0.02	0.03	10.31	0.74	0.9	5.69	3.28	0.43	0.48	1019	147.52	-13.98	111.21	0.1	-1.49	88.07	16.17	0.99	1.4	0.1	0.99	-1.2
101	fg3_m10	1	8.78	6	76.7	0.02	0.03	14.83	0.77	0.88	6.22	5.63	0.68	0.48	889	155.14	7.93	121.33	-0.14	-1.45	92.85	14.09	1.21	1.79	0.14	1.21	-1.8
102	fg3_m10	1	9.17	0	75.19	0.05	0.02	5.17	0.37	0.5	9.65	16.12	0.43	0.77	807	27.24	-6.99	38.91	0.08	-1.32	83.12	13.81	1.51	1.4	0.08	1.51	0.09
103	fg3_m10	1	9.17	1	72.09	0.05	0.04	15.99	0.72	0.79	0.52	1.23	0.0	0.21	573	19.48	-6.36	111.44	0.1	-1.52	93.31	10.47	1.0	0.35	0.1	1.0	-0.82
104	fg3_m10	1	9.17	2	66.84	0.03	0.03	7.68	0.56	0.62	4.5	5.19	0.0	0.21	359	11.08	-13.23	77.65	-0.02	-1.13	104.11	14.8	0.87	0.34	0.02	0.87	0.64
105	fg3_m10	1	9.17	3	74.42	0.03	0.03	11.8	0.56	0.46	2.71	4.76	0.0	0.77	656	11.92	3.58	87.39	-0.05	-1.35	95.17	14.69	1.43	1.59	0.05	1.43	2.3
106	fg3_m10	1	9.17	5	65.9	0.02	0.04	17.07	0.54	0.52	5.5	5.8	0.0	0.21	368	10.81	-14.88	76.96	0.01	-1.11	105.61	15.11	0.9	-0.02	0.01	0.9	0.18
107	fg3_m10	1	9.56	1	86.75	0.03	0.04	12.33	0.77	0.6	2.76	4.24	0.3	0.77	590	27.51	-11.34	115.3	-0.05	-1.53	92.08	11.75	0.47	0.11	0.05	0.47	0.81
108	fg3_m10	1	9.56	2	65.94	0.03	0.03	14.62	0.75	0.96	1.33	0.79	0.43	0.48	860	564.03	-12.64	117.71	0.07	-1.54	94.21	13.66	1.33	1.81	0.07	1.33	1.13
109	fg3_m10	1	9.56	3	75.43	0.03	0.03	12.11	0.63	0.45	4.87	7.08	0.3	0.48	826	15.74	-3.5	99.42	-0.01	-1.45	91.43	15.77	1.3	1.37	0.01	1.3	-0.87
110	fg3_m10	1	9.56	5	66.28	0.03	0.03	16.16	0.51	0.51	15.11	15.31	0.0	0.21	367	9.97	-11.58	74.48	-0.03	-1.13	105.21	15.26	0.62	-0.2	0.03	0.62	1.9
111	fg3_m10	1	9.56	6	75.25	0.02	0.02	9.36	0.77	0.56	1.94	5.04	0.61	0.48	866	41.61	8.02	123.09	-0.12	-1.53	94.27	13.77	1.27	2.18	0.12	1.27	0.2
112	fg3_m10	1	9.76	1	81.95	0.03	0.03	9.04	0.69	0.01	1.37	2.09	0.3	0.77	476	17.43	-6.77	100.65	-0.01	-1.47	92.88	10.31	1.08	0.81	0.01	1.08	0.4
113	fg3_m10	1	9.76	2	67.35	0.02	0.02	10.04	0.73	0.73	1.71	1.66	0.43	0.48	884	21.97	-5.0	117.82	-0.01	-1.51	92.75	14.02	1.54	2.3	0.01	1.54	-2.08
114	fg3_m10	1	9.76	3	75.52	0.04	0.03	12.22	0.54	0.48	4.48	6.11	0.3	0.48	666	11.49	0.74	87.41	-0.04	-1.33	97.63	13.57	1.53	2.14	0.04	1.53	0.95
115	fg3_m10	1	9.76	4	81.01	0.05	0.04	10.42	0.49	0.25	10.68	21.86	0.3	1.07	710	15.55	-11.15	61.56	-0.03	-1.36	90.19	13.22	1.58	2.17	0.03	1.58	-0.51
116	fg3_m10	1	9.76	5	67.51	0.02	0.03	9.55	0.63	0.48	4.19	6.04	0.0	0.48	802	15.13	-13.69	101.99	0.02	-1.45	93.15	15.17	1.56	1.88	0.02	1.56	-0.45
117	fg3_m10	1	9.76	6	73.17	0.04	0.04	12.42	0.76	0.82	1.79	5.03	0.3	0.48	857	91.37	-3.67	121.88	-0.06	-1.56	91.94	15.31	1.07	1.08	0.06	1.07	-0.35
118	fg3_m10	1	9.95	1	83.94	0.03	0.02	7.1	0.7	0.77	2.67	4.13	0.43	0.77	475	17.98	-7.24	102.06	0.06	-1.47	93.83	8.73	1.04	0.94	0.06	1.04	-0.32
119	fg3_m10	1	9.95	2	68.53	0.02	0.03	14.02	0.66	0.58	3.36	4.88	0.43	0.48	722	15.91	-14.62	106.67	-0.04	-1.47	97.77	13.68	1.05	1.01	0.04	1.05	-0.25
120	fg3_m10	1	9.95	3	75.82	0.03	0.04	12.22	0.54	0.48	2.91	4.79	0.0	0.77	657	11.49	2.89	87.84	-0.01	-1.35	95.68	15.59	1.24	1.04	0.01	1.24	1.11
121	fg3_m10	1	9.95	5	66.83	0.03	0.03	9.04	0.62	0.49	3.74	6.91	0.0	0.48	811	14.71	-11.37	102.21	-0.03	-1.42	94.78	14.1	1.68	2.51	0.03	1.68	0.4
122	fg3_m10	1	9.95	6	76.11	0.03	0.03	12.61	0.77	0.43	8.17	7.54	0.3	0.48	847	27.75	-10.73	122.39	0.07	-1.55	92.61	15.75	1.13	0.71	0.07	1.13	-0.48
123	fg3_m10	1	10.15	0	74.41	0.05	0.03	6.05	0.36	0.86	8.0	12.62	0.3	0.48	696	125.48	-8.88	38.8	0.12	-1.31	87.0	13.29	1.27	1.37	0.12	1.27	1.18
124	fg3_m10	1	10.15	1	85.53	0.03	0.03	12.48	0.68	0.77	2.4	5.42	0.43	0.77	489	16.8	-7.92	99.74	0.0	-1.46	94.8	9.82	0.82	0.32	0.0	0.82	1.56
125	fg3_m10	1	10.15	2	67.61	0.03	0.04	14.65	0.75	0.6	2.47	1.8	0.43	0.21	861	34.86	-22.46	116.69	0.07	-1.51	92.19	14.84	1.25	1.58	0.07	1.25	-0.1
126	fg3_m10	1	10.15	3	75.57	0.03	0.03	11.84	0.54	0.47	1.66	2.51	0.3	0.48	680	11.61	3.25	85.47	-0.04	-1.27	97.12	14.0	1.34	1.41	0.04	1.34	-2.37
127	fg3_m10	1	10.15	5	66.2	0.03	0.03	10.75	0.71	0.6	2.55	3.29	0.3	0.48	904	23.0	-22.0	110.45	0.08	-1.46	93.37	14.47	1.35	1.57	0.08	1.35	0.9
128	fg3_m10	1	10.15	6	78.4	0.03	0.02	10.91	0.76	0.9	0.8	2.69	0.0	0.21	837	52.52	-3.06	118.61	0.06	-1.52	92.32	14.79	1.12	0.81	0.06	1.12	-0.04
129	fg3_m10	1	10.35	1	88.83	0.04	0.03	12.03	0.69	0.77	15.06	29.46	0.43	0.77	486	17.26	-8.88	101.45	0.01	-1.47	94.31	11.17	0.97	0.11	0.01	0.97	-0.38
130	fg3_m10	1	10.35	2	67.0	0.03	0.03	14.63	0.75	0.42	1.61	1.25	0.3	0.21	838	26.1	-11.44	117.17	0.01	-1.52	93.33	14.34	1.47	1.88	0.01	1.47	-0.65
131	fg3_m10	1	10.35	3	74.66	0.02	0.03	12.15	0.54	0.48	2.52	3.83	0.3	0.77	646	11.4	-4.76	88.17	0.01	-1.33	96.3	14.62	1.37	1.81	0.01	1.37	0.45
132	fg3_m10	1	10.35	4	81.78	0.03	0.03	8.07	0.48	0.68	4.38	14.0	0.43	0.21	684	62.77	-3.39	59.87	-0.03	-1.36	91.39	13.18	1.47	1.48	0.03	1.47	0.91
133	fg3_m10	1	10.35	5	66.08	0.03	0.03	12.01	0.62	0.49	4.18	6.6	0.0	0.48	781	14.91	-11.71	101.83	0.02	-1.43	94.32	14.01	1.63	2.53	0.02	1.63	1.38
134	fg3_m10	1	10.35	6	76.89	0.03	0.03	12.53	0.76	0.61	2.83	4.43	0.3	0.48	827	26.25	-1.47	121.74	-0.04	-1.54	93.76	15.1	1.31	1.38	0.04	1.31	0.07
135	fg3_m10	1	10.54	0	75.49	0.07	0.04	7.31	0.36	0.85	17.5	26.78	0.0	0.77	720	104.93	-5.77	39.72	-0.07	-1.38	87.65	12.52	1.12	1.18	0.07	1.12	1.27
136	fg3_m10	1	10.54	1	84.62	0.04	0.03	12.86	0.77	0.77	0.39	3.16	0.3	0.77	583	34.73	-11.07	112.11	0.0	-1.49	91.39	8.56	1.3	2.02	0.0	1.3	-1.16
137	fg3_m10	1	10.54	2	67.33	0.02	0.03	15.07	0.74	0.84	2.4	2.08	0.3	0.21	825	100.53	-7.62	114.98	-0.02	-1.5	92.31	14.14	1.57	2.2	0.02	1.57	-0.53
138	fg3_m10	1	10.54	3	74.7	0.03	0.04	12.37	0.55	0.48	2.6	3.76	0.3	0.48	665	11.95	3.92	85.25	0.0	-1.31	94.33	16.49	1.01	0.98	0.0	1.01	-0.06
139	fg3_m10	1	10.54	4	83.07	0.03	0.02	6.62	0.47	0.2	6.0	12.42	0.3	0.21	708	14.42	-12.71	58.2	-0.01	-1.31	89.12	14.86	1.28	0.98	0.01	1.28	-0.13
140	fg3_m10	1	10.54	5	67.16	0.03	0.03	8.83	0.63	0.51	15.88	25.16	0.3	0.48	785	15.3	-14.09	102.37	-0.01	-1.44	93.61	15.6	1.05	1.0	0.01	1.05	0.58
141	fg3_m10	1	10.54	6	73.62	0.03	0.03	12.12	0.71	0.0	5.09	5.16	0.3	0.48	792	18.55	-2.37	117.67	-0.0	-1.53	94.02	13.99	1.65	2.44	0.0	1.65	0.17
142	fg3_m10	1	10.74	1	85.28	0.04	0.04	11.5	0.77	0.81	0.57	1.01	0.3	0.48	587	39.0	-10.38	113.33	0.02	-1.47	92.28	11.48	1.0	1.5	0.02	1.0	0.36
143	fg3_m10	1	10.74	2	67.68	0.03	0.04	16.37	0.54	0.65	7.02	6.06	0.3	0.48	364	11.2	-13.69	76.26	0.02	-1.09	105.01	15.98	0.55	-0.29	0.02	0.55	-1.66
144	fg3_m10	1	10.74	3	75.15	0.03	0.03	12.29	0.56	0.48	3.35	4.43	0.3	0.48	668	12.16	1.95	86.83	-0.04	-1.29	95.55	15.08	1.17	1.34	0.04	1.17	0.34
145	fg3_m10	1	10.74	4	84.14	0.04	0.02	6.84	0.46	0.13	4.9	13.8	0.3	0.21	708	13.77	-11.91	58.0	0.02	-1.35	90.23	14.28	1.24	0.88	0.02	1.24	-0.42
146	fg3_m10	1	10.74	5	67.58	0.03	0.04	15.98	0.52	0.54	1.78	2.4	0.0	0.21	368	10.48	-6.55	75.33	-0.05	-1.14	106.25	14.86	0.8	0.34	0.05	0.8	1.58
147	fg3_m10	1	10.74	6	77.69	0.03	0.03	11.56	0.59	0.61	14.49	21.99	0.0	0.64	562	11.87	2.53	95.15	-0.04	-1.34	98.13	15.36	0.79	0.61	0.04	0.79	-0.48
148	fg3_m10	1	11.13	1	89.06	0.05	0.03	13.01	0.76	0.77	13.87	28.83	0.3	0.77	559	29.88	-9.41	110.75	0.01	-1.47	91.81	10.92	0.93	0.2	0.01	0.93	1.81
149	fg3_m10	1	11.13	2	67.81	0.03	0.03	12.3	0.74	0.74	0.62	0.26	0.3	0.48	816	55.73	-16.78	115.7	0.09	-1.51	92.93	13.92	1.46	1.99	0.09	1.46	1.41
150	fg3_m10	1	11.13	3	73.27	0.03	0.03	11.8	0.69	0.66	5.09	9.42	0.3	0.64	804	52.06	-0.1	103.14	-0.04	-1.46	92.23	15.48	1.08	1.01	0.04	1.08	-0.99
151	fg3_m10	1	11.13	4	84.07	0.04	0.02	9.59	0.44	0.16	4.64	10.43	0.0	0.48	660	13.5	-11.18	60.14	0.05	-1.26	92.33	13.33	1.46	1.42	0.05	1.46	1.51
152	fg3_m10	1	11.13	5	66.37	0.03	0.03	16.74	0.52	0.53	1.6	2.38	0.43	0.64	367	10.55	-13.62	75.06	0.03	-1.14	104.95	14.99	0.76	-0.32	0.03	0.76	-2.4
153	fg3_m10	1	11.13	6	74.19	0.07	0.05	21.9	0.66	0.64	7.82	5.97	0.61	0.21	693	16.13	-3.51	109.51	-0.04	-1.47	94.99	15.26	1.11	0.86	0.04	1.11	1.03
154	fg3_m10	1	11.18	0	82.95	0.05	0.03	6.28	0.31	0.68	10.46	24.7	0.3	0.77	651	53.39	-5.29	34.91	-0.04	-1.37	89.72	12.77	1.56	1.81	0.04	1.56	-0.26
155	fg3_m10	1	11.18	1	86.1	0.04	0.03	12.79	0.76	0.79	1.62	2.99	0.3	0.77	551	32.92	-10.25	110.48	0.02	-1.5	93.09	10.65	0.73	-0.18	0.02	0.73	0.98
156	fg3_m10	1	11.18	2	65.92	0.04	0.04	15.12	0.74	0.31	1.4	1.1	0.43	0.48	804	23.68	-10.61	116.5	0.02	-1.49	92.83	16.22	1.06	0.76	0.02	1.06	0.72
157	fg3_m10	1	11.18	3	74.56	0.03	0.03	12.7	0.63	0.47	2.04	2.82	0.3	0.48	776	15.33	-2.64	99.8	0.01	-1.44	92.71	14.15	1.6	2.25	0.01	1.6	-0.77
158	fg3_m10	1	11.18	4	84.39	0.03	0.03	6.91	0.44	0.19	3.14	8.42	0.3	0.48	649	13.06	-11.4	59.56	0.06	-1.36	92.78	13.99	1.23	0.93	0.06	1.23	-0.88
159	fg3_m10	1	11.18	5	66.69	0.02	0.03	9.06	0.72	0.79	1.64	1.66	0.43	0.77	808	70.06	-12.78	110.86	0.04	-1.48	92.88	15.91	1.35	1.6	0.04	1.35	1.27
160	fg3_m10	1	11.18	6	75.51	0.02	0.02	9.51	0.69	0.4	3.71	2.43	0.3	0.21	689	17.77	-1.85	108.2	-0.03	-1.48	95.94	13.57	1.62	2.36	0.03	1.62	-1.18
161	fg3_m10	1	11.64	0	81.74	0.04	0.04	6.33	0.32	0.05	4.69	7.89	0.91	0.48	622	16.38	-9.55	34.52	0.07	-1.27	90.08	12.44	1.35	1.7	0.07	1.35	-0.41
162	fg3_m10	1	11.64	1	83.36	0.04	0.04	12.0	0.74	0.5	0.06	0.14	0.3	0.77	517	27.97	-7.99	106.54	-0.0	-1.47	91.96	10.13	0.81	0.32	0.0	0.81	0.5
163	fg3_m10	1	11.64	2	69.5	0.03	0.04	13.66	0.73	0.89	1.99	1.57	0.3	0.48	760	36.33	-9.84	114.59	-0.03	-1.49	94.17	15.01	1.28	1.03	0.03	1.28	1.03
164	fg3_m10	1	11.64	3	74.74	0.03	0.03	12.63	0.68	0.89	7.27	13.09	0.3	0.48	752	96.0	0.55	101.92	0.0	-1.46	95.18	14.56	1.24	1.33	0.0	1.24	1.02
165	fg3_m10	1	11.64	4	83.63	0.05	0.04	9.11	0.49	0.94	3.08	8.9	0.0	0.48	643	283.94	-12.24	61.23	0.11	-1.35	92.19	13.89	1.16	0.94	0.11	1.16	-0.46
166	fg3_m10	1	11.64	5	67.6	0.02	0.03	10.47	0.62	0.52	1.58	2.12	0.43	0.48	708	14.87	-10.07	102.51	-0.01	-1.46	97.08	14.75	1.29	0.91	0.01	1.29	0.01
167	fg3_m10	1	11.64	6	76.54	0.03	0.04	10.98	0.73	0.88	0.79	3.11	0.0	0.21	720	41.63	-1.86	115.6	0.02	-1.48	94.7	15.47	0.93	0.52	0.02	0.93	0.51
168	fg3_m10	1	12.13	0	73.89	0.06	0.05	6.83	0.31	0.75	7.8	16.74	0.0	0.48	658	64.48	-8.64	33.71	0.05	-1.32	86.78	13.2	1.4	1.17	0.05	1.4	-0.9
169	fg3_m10	1	12.13	1	66.08	0.07	0.05	18.27	0.73	0.77	1.06	2.36	0.43	0.77	510	33.77	-9.1	103.43	-0.02	-1.47	92.13	10.53	0.88	0.3	0.02	0.88	-0.08
170	fg3_m10	1	12.13	2	68.52	0.02	0.03	12.04	0.74	0.68	0.69	0.41	0.3	0.48	785	55.65	-11.61	115.05	0.02	-1.5	94.29	15.6	1.1	0.8	0.02	1.1	-0.74
171	fg3_m10	1	12.13	3	72.86	0.04	0.04	15.51	0.69	0.56	6.73	6.09	0.3	0.21	798	38.6	2.2	105.48	0.01	-1.45	94.53	15.4	1.12	0.9	0.01	1.12	0.1
172	fg3_m10	1	12.13	5	67.27	0.03	0.04	12.1	0.7	0.93	3.34	2.01	0.0	0.48	797	66.48	-13.6	108.03	-0.02	-1.47	95.39	13.95	1.61	2.61	0.02	1.61	-0.59
173	fg3_m10	1	12.13	6	74.85	0.02	0.03	10.77	0.74	0.46	3.55	4.42	0.0	0.48	776	26.16	-1.77	115.59	0.0	-1.51	94.02	14.76	1.35	1.23	0.0	1.35	-0.5
174	fg3_m10	1	12.61	1	86.94	0.04	0.03	11.72	0.72	0.77	2.84	4.3	0.43	0.21	485	32.24	-7.51	100.96	0.06	-1.43	91.35	9.91	0.7	-0.03	0.06	0.7	1.22
175	fg3_m10	1	12.61	2	67.6	0.02	0.03	9.2	0.73	0.85	1.96	1.11	0.3	0.48	744	110.88	-13.77	111.58	0.04	-1.51	94.37	14.89	1.44	1.41	0.04	1.44	-2.92
176	fg3_m10	1	12.61	3	75.98	0.03	0.03	12.29	0.62	0.5	14.19	25.59	0.3	0.48	710	15.21	-3.11	101.4	0.0	-1.47	95.93	14.27	1.51	1.96	0.0	1.51	-2.48
177	fg3_m10	1	12.61	4	83.06	0.04	0.03	9.73	0.47	0.84	9.4	26.94	0.0	0.48	606	108.39	-9.68	59.85	0.03	-1.3	94.56	12.95	1.47	1.64	0.03	1.47	-0.2
178	fg3_m10	1	12.61	5	71.04	0.02	0.03	9.87	0.61	0.5	4.0	4.5	0.3	0.48	586	14.28	-14.23	90.32	-0.0	-1.4	99.99	13.65	1.47	1.54	0.0	1.47	-1.7
179	fg3_m10	1	12.61	6	74.38	0.02	0.03	9.69	0.72	0.65	1.48	3.06	0.3	0.48	726	50.33	-7.04	112.4	-0.0	-1.51	95.75	14.39	1.19	1.19	0.0	1.19	-0.44
180	fg3_m10	1	13.1	1	84.08	0.05	0.03	14.88	0.71	0.77	1.18	0.95	0.43	0.21	471	29.21	-15.05	98.91	0.06	-1.43	94.12	6.91	0.01	0.08	0.06	0.01	-0.62
181	fg3_m10	1	13.1	2	68.52	0.03	0.03	15.49	0.7	0.4	1.72	1.22	0.3	0.77	660	27.09	-12.35	108.92	0.01	-1.48	96.69	14.6	1.22	1.22	0.01	1.22	-0.29
182	fg3_m10	1	13.1	3	74.89	0.03	0.03	13.4	0.63	0.29	4.13	5.52	0.3	0.48	644	16.56	0.5	100.57	0.02	-1.42	99.43	14.33	0.93	0.44	0.02	0.93	0.06
183	fg3_m10	1	13.1	4	71.74	0.05	0.05	11.16	0.39	0.18	2.25	3.65	0.3	0.21	366	10.91	-9.12	51.87	0.07	-1.27	102.2	13.5	0.78	0.12	0.07	0.78	-1.35
184	fg3_m10	1	13.1	5	68.24	0.03	0.03	10.39	0.66	0.49	0.83	0.92	0.0	0.48	658	30.81	-15.54	102.64	0.02	-1.42	98.18	14.18	1.38	1.26	0.02	1.38	1.07
185	fg3_m10	1	13.1	6	74.11	0.04	0.04	13.08	0.7	0.57	1.62	3.82	0.3	0.48	666	33.77	-2.07	109.96	-0.01	-1.45	98.23	13.53	1.54	1.81	0.01	1.54	-0.05
