Counter	Image	class label	Myr	Viewpoint	# Bulges	Sep	Flux Ratio	Gini	M20	C	A	S	Sersic n	A_s
71	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_120.fits	0	1.17	1	1	0	0	0.4935647283979545	-1.7714505585944678	2.8379774675065854	-0.001899288395140697	0.004388322080902897	1.0315	0.06473201451178337
72	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_150.fits	0	1.47	1	1	0	0	0.4960559511049964	-1.8025774728944646	2.8004063410471565	0.012302728738990007	0.008646172767645276	1.0192	0.08480242570658973
73	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_180.fits	0	1.76	1	1	0	0	0.49198750651953366	-1.8395491144167209	2.837937157029063	0.003522248340137328	0.0006450420813702352	1.0542	0.0635300272420991
74	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_200.fits	0	1.96	1	1	0	0	0.4890372200985559	-1.7818675048428254	2.813707299156057	-0.009997480730977209	0.006024316974760025	1.0291	0.08943265410917589
104	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_005.fits	0	0.05	2	1	0	0	0.5018040720959923	-1.8439707095399458	2.9146613667940113	-0.048692383843415295	-0.0007691439904641369	1.1821	0.0539931512794636
105	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_030.fits	0	0.29	2	1	0	0	0.5140831249326371	-1.8401392459022698	2.892644497730073	-0.042206390748240785	-0.00033679471060572857	1.0754	0.07867408272942104
106	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_060.fits	0	0.59	2	1	0	0	0.5131902231391119	-1.8126531467340687	2.837257887360823	-0.005759487545533982	-0.0009115026994125423	1.0551	0.06654017566513175
107	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_090.fits	0	0.88	2	1	0	0	0.5160885728313872	-1.8565748241512499	2.8397720866274763	0.0020272804020489378	0.0007668740448438977	1.0752	0.05604225633963345
108	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_100.fits	0	0.98	2	1	0	0	0.47248891785081176	-1.794963463159261	2.8224595255283766	0.013917842860552438	0.006634819721214431	1.0319	0.11023358545447819
109	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_120.fits	0	1.17	2	1	0	0	0.5054096976989938	-1.803146020987689	2.8230110438570355	-0.011366974939791274	0.0076331530597048	1.0184	0.08407959778531844
110	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_150.fits	0	1.47	2	1	0	0	0.4950966603100661	-1.8206629571512813	2.8217311888266394	0.013240555849128723	0.00516550602960493	1.016	0.05610861369545468
111	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_180.fits	0	1.76	2	1	0	0	0.4856385743655023	-1.783708648470619	2.8227305098050532	-0.021588383261649947	0.006267752822608148	1.0225	0.0690922105030168
112	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_200.fits	0	1.96	2	1	0	0	0.4855748227705558	-1.8024063620569881	2.815917835870998	-0.016712312444389216	0.005578164602991535	1.0084	0.07554666282517929
142	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_005.fits	0	0.05	3	1	0	0	0.4998895962929976	-1.8550850895477708	2.9585749956126657	-0.04711535894518522	0.0004499691147671925	1.1852	0.07194867013139104
143	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_030.fits	0	0.29	3	1	0	0	0.508579550192767	-1.8252280952522226	2.857584256632817	-0.009969110044505432	-0.0013599363792812227	1.0604	0.06317480084968817
144	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_060.fits	0	0.59	3	1	0	0	0.5157740415543521	-1.8572015099325947	2.850362541493358	-0.0025644684760890244	0.002943627042897639	1.0869	0.05513898571507729
145	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_090.fits	0	0.88	3	1	0	0	0.5143143014478311	-1.865830882928022	2.9171967332522675	0.026664277981354442	0.0020304838466847146	1.0981	0.09003145109028315
146	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_100.fits	0	0.98	3	1	0	0	0.47520387439640654	-1.8304529856298142	2.89430441109994	-0.016868386937191115	-0.004545214259705553	1.0175	0.08657365247627423
147	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_120.fits	0	1.17	3	1	0	0	0.5044990398563507	-1.8370262565094604	2.8431415505242703	0.004872062786380189	0.0032478739487582843	1.0028	0.05917109570816602
148	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_150.fits	0	1.47	3	1	0	0	0.5056469606396036	-1.8338564765779084	2.829706273718216	-0.019356257982895617	0.000601632741977121	1.0081	0.07045373871517245
149	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_180.fits	0	1.76	3	1	0	0	0.4893653447432533	-1.7998916356107024	2.7874778022884383	-0.010581486390621684	0.003074644984714109	1.0163	0.08660405852026215
150	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_200.fits	0	1.96	3	1	0	0	0.4940847311780552	-1.7748022676120754	2.8000315303822094	-0.016584677916396524	0.00046083356444554034	0.9979	0.09941137995530089
172	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_005.fits	0	0.05	4	1	0	0	0.520369357653595	-1.9145714113734	2.987946467265297	-0.05539423452463742	-0.028607482277615594	1.5025	0.056505011274210384
173	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_030.fits	0	0.29	4	1	0	0	0.5355799803081581	-1.8944195699707018	2.9302486620039483	-0.03166390376795817	-0.012993957920103636	1.4301	0.06169025906296131
174	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_060.fits	0	0.59	4	1	0	0	0.5102865667340949	-1.8895746541482241	2.8919722571921076	-0.012760026913555947	0.00261674860242168	1.3768	0.08489396741828707
175	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_090.fits	0	0.88	4	1	0	0	0.5011869405271144	-1.8751042818848391	2.883384190654883	-0.002077726087260812	0.004721953182839354	1.3541	0.11274650952200771
176	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_100.fits	0	0.98	4	1	0	0	0.5146337650273637	-1.8557094825871405	2.8410283227866557	0.000565411888477196	0.0053483355840061	1.2494	0.12650211589801855
177	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_120.fits	0	1.17	4	1	0	0	0.49697761537771984	-1.845703654789509	2.822957093479524	0.0015464780114135927	0.0054451845740547825	1.283	0.08144496164241768
178	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_150.fits	0	1.47	4	1	0	0	0.5148490187098557	-1.8545283948108269	2.800452940994616	-0.005374364405743191	-0.007343448414118431	1.2332	0.0868524116662576
179	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_180.fits	0	1.76	4	1	0	0	0.5184325861008364	-1.8440118650253605	2.8062381604664575	-0.034418691896724724	-0.014008613788744633	1.2828	0.10537478058816373
180	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_200.fits	0	1.96	4	1	0	0	0.5285984665756981	-1.848796350772732	2.779811634912694	-0.05657426438980931	-0.047926167251097565	1.3049	0.08770143403017097
200	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_005.fits	0	0.05	5	1	0	0	0.52547280946945	-1.9150183090643504	3.0028320974654017	-0.0621502717517492	-0.031958684979063116	1.5023	0.06326626119485622
201	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_030.fits	0	0.29	5	1	0	0	0.5437346803783919	-1.9058618055446044	2.936961763093966	-0.018375647771328423	-0.0031931682562729114	1.3937	0.1342817131652173
202	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_060.fits	0	0.59	5	1	0	0	0.4876704715417119	-1.8802800837068996	2.8797099328328972	-0.017368793824967296	-0.0005605830985557668	1.3818	0.10679305476149487
203	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_090.fits	0	0.88	5	1	0	0	0.490924131647796	-1.8743110410844372	2.88080014890802	-0.014468874430188213	-0.0013969847543218515	1.355	0.13192407444555418
204	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_100.fits	0	0.98	5	1	0	0	0.5142403186734616	-1.856363630065803	2.8606516410165037	-0.009762332677138517	0.010906158291232336	1.2558	0.11092625456273551
205	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_120.fits	0	1.17	5	1	0	0	0.5087428912276039	-1.8524762940647932	2.8310691466965725	-0.017663867239720816	-0.0007325802045332416	1.2835	0.09526457963912781
206	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_150.fits	0	1.47	5	1	0	0	0.5282886848656789	-1.868343809332896	2.8202588361435748	0.0029524993478971403	-0.0026236342162879746	1.2445	0.11907354653246958
207	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_180.fits	0	1.76	5	1	0	0	0.5140699381658173	-1.8534187885616653	2.832470830164748	-0.016166217474062265	0.0038307007572758477	1.3186	0.09437241906270924
208	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_200.fits	0	1.96	5	1	0	0	0.5303077056863443	-1.8510232381606246	2.777714864948223	-0.037224145430384326	-0.04531295429736336	1.3058	0.13199497192404205
231	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_005.fits	0	0.05	6	1	0	0	0.5268803932946935	-1.9188182045908453	2.995944761304746	-0.061208886538113474	-0.03767229414176401	1.5195	0.09970888150348244
232	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_030.fits	0	0.29	6	1	0	0	0.5419015809938925	-1.9001397568283838	2.9213137720163944	-0.03604411653021151	-0.012963598789895208	1.3995	0.10804671224869766
233	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_060.fits	0	0.59	6	1	0	0	0.48230075091430835	-1.8729644270252832	2.867450207930645	-0.037548691741371105	0.0019627026212868572	1.3663	0.11201208606459921
234	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_090.fits	0	0.88	6	1	0	0	0.48475405679219685	-1.8653035466996188	2.8794202290946336	0.008767784931536493	0.003596386476227863	1.3568	0.11467151871187818
235	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_100.fits	0	0.98	6	1	0	0	0.5191631624293412	-1.8546203842590014	2.863014002408695	0.012923989498025428	0.010073845955579265	1.2508	0.11924779170804535
236	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_120.fits	0	1.17	6	1	0	0	0.5006285361709577	-1.8490929260740667	2.831307334212637	-0.014774543655226437	0.0005023877293615656	1.282	0.07402446855942615
237	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_150.fits	0	1.47	6	1	0	0	0.5249981753352756	-1.860231770947012	2.830948349063211	-0.00817977669847004	-0.004101665644896956	1.2375	0.1541691897794403
238	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_180.fits	0	1.76	6	1	0	0	0.513045537378228	-1.8502217470602857	2.8003592811132014	-0.039670513820692845	-0.01728271371036405	1.2861	0.15007811969289991
239	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_200.fits	0	1.96	6	1	0	0	0.5246005928713562	-1.8331204347420882	2.791979805365688	-0.029620590174076956	-0.018194946447160618	1.2892	0.12786235074651978
